user_id,recommendations
1515,"[1034176, 986912, 861445, 864279, 15717057]"
1516,"[874972, 1029743, 1082185, 981760, 951590]"
1517,"[10150194, 962568, 5569471, 862349, 981760]"
1518,"[874972, 1029743, 981760, 5585510, 962229]"
1519,"[15972074, 1003188, 970030, 1070820, 1067443]"
1520,"[874972, 826249, 995242, 1029743, 1082185]"
1521,"[874972, 1082185, 854852, 1133018, 1053690]"
1522,"[874972, 1029743, 1082185, 981760, 951590]"
1523,"[1139216, 995242, 923746, 912451, 1077555]"
1524,"[874972, 1085604, 5568378, 1126899, 1082185]"
1525,"[848029, 923746, 859075, 1029743, 1082185]"
1526,"[874972, 866211, 6034857, 986912, 8015407]"
1527,"[1108094, 981760, 859075, 1029743, 1082185]"
1528,"[874972, 995242, 868764, 983584, 1075368]"
1529,"[849202, 1082185, 1126899, 866211, 961554]"
1530,"[874972, 961554, 1081177, 1082185, 943169]"
1531,"[874972, 961554, 9420312, 1082185, 1000237]"
1532,"[874972, 995242, 951590, 979707, 965766]"
1533,"[874972, 1006664, 919423, 883404, 1029743]"
1534,"[874972, 1082185, 6034857, 1070820, 923746]"
1535,"[874972, 1122358, 958700, 899624, 1101173]"
1536,"[1069312, 8090537, 840361, 1029743, 981760]"
1537,"[848029, 923746, 1096036, 1029743, 5568378]"
1538,"[874972, 1029743, 1082185, 981760, 951590]"
1539,"[874972, 949294, 999965, 1029743, 1082185]"
1540,"[874972, 8090537, 990797, 9527350, 15926638]"
1541,"[849202, 5568378, 1094924, 1029743, 1082185]"
1542,"[938138, 1097001, 896085, 1133018, 821083]"
1543,"[9835223, 1053690, 5568378, 995242, 965766]"
1544,"[874972, 1029743, 1082185, 981760, 951590]"
1545,"[874972, 13382402, 1106523, 1029743, 1082185]"
1546,"[874972, 909894, 1068719, 1065593, 1053489]"
1547,"[874972, 1053690, 909894, 995242, 12263788]"
1548,"[1134483, 1082185, 908531, 995242, 859075]"
1549,"[874972, 840361, 837865, 1122358, 986912]"
1550,"[874972, 1082185, 840361, 1133018, 1044078]"
1551,"[874972, 1029743, 1082185, 981760, 951590]"
1552,"[874972, 951590, 865456, 1029743, 997309]"
1553,"[874972, 981760, 908531, 1068719, 990797]"
1554,"[874972, 1029743, 1082185, 981760, 951590]"
1555,"[874972, 888054, 1029743, 1082185, 1106523]"
1556,"[874972, 880150, 1111937, 995242, 858373]"
1557,"[874972, 1082185, 1133018, 12263788, 1026118]"
1558,"[874972, 1127831, 9420312, 1029743, 1082185]"
1559,"[874972, 1082990, 1026118, 1053690, 1028816]"
1560,"[9524291, 835530, 1098066, 965766, 1021519]"
1561,"[874972, 1029743, 1082185, 981760, 951590]"
1562,"[874972, 1106523, 981760, 1082185, 951590]"
1563,"[8358621, 1138189, 13841744, 1126899, 981760]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 981760, 951590]"
1566,"[849202, 844179, 1044078, 979707, 12262992]"
1567,"[848029, 862682, 16809649, 1082185, 1133018]"
1568,"[1000753, 1004906, 833025, 1133018, 907647]"
1569,"[874972, 1042616, 995242, 971285, 1029743]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 981760, 8090509, 1029743, 1082185]"
1572,"[15972905, 1082185, 1044078, 1058997, 899624]"
1573,"[874972, 1029743, 1082185, 981760, 951590]"
1574,"[874972, 1082185, 1106523, 981760, 951590]"
1575,"[874972, 1082185, 1028816, 862349, 979707]"
1576,"[874972, 1082185, 995242, 981760, 961554]"
1577,"[874972, 6979753, 1006483, 1029743, 1082185]"
1578,"[874972, 1044078, 1110042, 873203, 1130858]"
1579,"[830740, 859075, 962568, 908531, 1082185]"
1580,"[874972, 1044078, 827656, 921836, 9707137]"
1581,"[874972, 1082185, 1003188, 1029743, 893501]"
1582,"[874972, 1029743, 1082185, 981760, 951590]"
1583,"[874972, 1029743, 1082185, 981760, 951590]"
1584,"[874972, 1082185, 916122, 1029743, 1053690]"
1585,"[874972, 1082185, 916122, 13842090, 5569471]"
1586,"[874972, 1029743, 1082185, 981760, 951590]"
1587,"[874972, 840361, 1051211, 1006878, 831509]"
1588,"[1113274, 1082269, 1061203, 1082185, 908531]"
1589,"[874972, 1029743, 981760, 1082185, 951590]"
1590,"[874972, 866211, 916122, 1070820, 1082185]"
1591,"[874972, 866211, 1081177, 1082185, 862349]"
1592,"[874972, 825365, 1127179, 1048727, 6979526]"
1593,"[874972, 1082185, 1070820, 981760, 840361]"
1594,"[863762, 1096036, 986912, 1106523, 1101010]"
1595,"[874972, 1082185, 951590, 1038985, 1006184]"
1596,"[1065538, 1082185, 916122, 921406, 892573]"
1597,"[874972, 1029743, 1082185, 981760, 951590]"
1598,"[1000753, 862349, 916122, 1044078, 899624]"
1599,"[982469, 879755, 1053690, 1004906, 1068719]"
1600,"[1075007, 6463451, 837751, 896974, 960791]"
1601,"[874972, 1029743, 1082185, 981760, 951590]"
1602,"[874972, 995242, 962568, 1082185, 1044259]"
1603,"[874972, 1029743, 1082185, 981760, 951590]"
1604,"[874972, 834491, 944486, 832678, 1051211]"
1605,"[874972, 1029743, 1082185, 981760, 951590]"
1606,"[874972, 1029743, 1082185, 981760, 951590]"
1607,"[874972, 1053690, 8090537, 8069350, 1029743]"
1608,"[874972, 1082185, 1058997, 845208, 1022254]"
1609,"[874972, 988843, 8019977, 1070820, 6632283]"
1610,"[874972, 1029743, 1082185, 981760, 951590]"
1611,"[874972, 995242, 981760, 1044078, 1065593]"
1612,"[1048257, 1058997, 923746, 1082185, 866211]"
1613,"[874972, 1106523, 981760, 1082185, 951590]"
1614,"[874972, 1003188, 999250, 1082185, 1029743]"
1615,"[874972, 1029743, 1082185, 981760, 951590]"
1616,"[874972, 1029743, 981760, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 981760, 951590]"
1618,"[874972, 1082185, 979707, 862349, 981760]"
1619,"[874972, 981760, 899624, 1082185, 1075368]"
1620,"[874972, 5568378, 839419, 1110572, 1085604]"
1621,"[874972, 1133018, 1068719, 1065593, 832678]"
1622,"[874972, 995242, 981760, 1082185, 928123]"
1623,"[874972, 866211, 1081177, 1082185, 1106523]"
1624,"[874972, 993638, 929433, 1086384, 1029743]"
1625,"[874972, 1029743, 1082185, 981760, 951590]"
1626,"[874972, 1029743, 1082185, 981760, 951590]"
1627,"[874972, 1026118, 16100266, 1082185, 962568]"
1628,"[15972074, 1058997, 1037894, 1094619, 15926927]"
1629,"[874972, 1029743, 1082185, 981760, 951590]"
1630,"[1000753, 923746, 866211, 1082185, 1098284]"
1631,"[9487498, 965766, 8090546, 967461, 12262992]"
1632,"[874972, 1029743, 1082185, 1106523, 995242]"
1633,"[874972, 1093603, 990797, 13008334, 1028891]"
1634,"[825343, 995242, 859075, 1082185, 8090537]"
1635,"[874972, 1082185, 1106523, 981760, 951590]"
1636,"[874972, 1044078, 1133018, 854852, 962568]"
1637,"[874972, 981760, 1039156, 934399, 1116821]"
1638,"[874972, 862349, 1025641, 882247, 1029743]"
1639,"[874972, 1029743, 1082185, 981760, 951590]"
1640,"[874972, 1093603, 838563, 1106523, 989069]"
1641,"[874972, 921836, 1037089, 1126899, 854852]"
1642,"[874972, 951590, 1037863, 1082185, 1133018]"
1643,"[874972, 1133018, 1085604, 844165, 893018]"
1644,"[874972, 1029743, 1082185, 1106523, 995242]"
1645,"[874972, 933835, 1137775, 1106091, 1131321]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 995242]"
1648,"[874972, 1011876, 914754, 998444, 904422]"
1649,"[874972, 1133018, 12810393, 1082185, 903325]"
1650,"[874972, 854852, 1025611, 962568, 6034857]"
1651,"[874972, 980263, 1029743, 1082185, 1106523]"
1652,"[1034176, 1029743, 1066893, 15926911, 1029743]"
1653,"[9835223, 1093603, 989275, 870843, 15926886]"
1654,"[874972, 887102, 1029743, 1082185, 1106523]"
1655,"[874972, 1082185, 1106523, 981760, 951590]"
1656,"[874972, 1029743, 1082185, 981760, 951590]"
1657,"[874972, 1133018, 1004906, 1053690, 1096036]"
1658,"[833940, 1070702, 1138443, 1068719, 1006184]"
1659,"[874972, 1044078, 901062, 961554, 866211]"
1660,"[874972, 1043590, 822966, 826249, 1029743]"
1661,"[874972, 1029743, 981760, 1082185, 951590]"
1662,"[874972, 1054957, 904422, 1126899, 990256]"
1663,"[874972, 1004906, 1006483, 15972927, 1029743]"
1664,"[1000753, 1082185, 862349, 923746, 916122]"
1665,"[874972, 995242, 907099, 837751, 1061220]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1029743, 1082185, 981760, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 995242]"
1669,"[874972, 1019247, 15716445, 1126899, 879506]"
1670,"[874972, 1029743, 1082185, 981760, 951590]"
1671,"[874972, 1029743, 1082185, 981760, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 995242]"
1673,"[1013928, 979707, 1036501, 1133018, 834103]"
1674,"[874972, 1029743, 1082185, 981760, 951590]"
1675,"[874972, 1029743, 1082185, 981760, 951590]"
1676,"[874972, 6034857, 854852, 1082185, 961554]"
1677,"[956599, 983584, 916122, 1082185, 995242]"
1678,"[874972, 1029743, 1082185, 981760, 951590]"
1679,"[874972, 1029743, 1082185, 981760, 951590]"
1680,"[970747, 1082185, 840361, 1126899, 859075]"
1681,"[874972, 1106523, 981760, 1082185, 951590]"
1682,"[874972, 1082185, 1106523, 981760, 951590]"
1683,"[874972, 969866, 866871, 5569471, 1065380]"
1684,"[874972, 995242, 1082185, 951590, 844179]"
1685,"[874972, 1029743, 1082185, 962568, 1092303]"
1686,"[874972, 1038443, 1018740, 986912, 6919433]"
1687,"[874972, 866211, 916122, 832678, 872137]"
1688,"[874972, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 981760, 951590]"
1692,"[1048507, 1126899, 826784, 1085604, 863802]"
1693,"[874972, 1070820, 866211, 1082185, 1110572]"
1694,"[13003402, 1085604, 1053690, 8090521, 1044078]"
1695,"[874972, 1029743, 1082185, 1106523, 995242]"
1696,"[874972, 888543, 1029743, 1082185, 1106523]"
1697,"[5995129, 5568378, 844179, 1081177, 862010]"
1698,"[874972, 1106523, 844179, 12810393, 833025]"
1699,"[874972, 12810393, 1101173, 986912, 840361]"
1700,"[874972, 8019716, 828867, 908504, 1042942]"
1701,"[874972, 1082185, 995242, 5569230, 1029743]"
1702,"[874972, 1029743, 1082185, 981760, 951590]"
1703,"[874972, 901062, 1065593, 1106523, 923746]"
1704,"[874972, 914190, 926597, 1029743, 1082185]"
1705,"[874972, 1029743, 985893, 15926887, 828867]"
1706,"[874972, 1133018, 913210, 5572738, 943233]"
1707,"[874972, 1085604, 862732, 1029743, 13842090]"
1708,"[874972, 995242, 1053690, 1082185, 1070702]"
1709,"[874972, 1029743, 979707, 6919433, 1011300]"
1710,"[874972, 1082185, 840361, 1106523, 854852]"
1711,"[874972, 1029743, 1082185, 981760, 951590]"
1712,"[874972, 5568378, 840361, 966005, 16100266]"
1713,"[874972, 1029743, 1082185, 1106523, 995242]"
1714,"[874972, 1029743, 1082185, 981760, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 995242]"
1716,"[874972, 1082185, 859075, 1043590, 870547]"
1717,"[874972, 870547, 995242, 899682, 1046689]"
1718,"[874972, 905817, 1019247, 947201, 1131321]"
1719,"[874972, 1029743, 1082185, 923746, 899624]"
1720,"[874972, 1082185, 979707, 1070820, 859075]"
1721,"[874972, 1029743, 1082185, 1106523, 995242]"
1722,"[874972, 962568, 979707, 1058997, 1037332]"
1723,"[874972, 1004867, 880150, 832001, 922561]"
1724,"[874972, 5592931, 12262992, 995965, 1102959]"
1725,"[874972, 1029743, 1082185, 981760, 951590]"
1726,"[874972, 1022254, 1101173, 1029743, 866211]"
1727,"[874972, 1029743, 1082185, 981760, 951590]"
1728,"[874972, 1031864, 1029743, 1082185, 1106523]"
1729,"[874972, 1082185, 844165, 821200, 962274]"
1730,"[874972, 1029743, 1082185, 1106523, 995242]"
1731,"[874972, 1058997, 923746, 1082185, 866211]"
1732,"[874972, 995242, 1053690, 1082185, 961554]"
1733,"[874972, 5566472, 10344714, 879755, 13842088]"
1734,"[874972, 879755, 1122568, 1029743, 1082185]"
1735,"[874972, 1029743, 1082185, 981760, 1075368]"
1736,"[874972, 1029743, 1082185, 981760, 951590]"
1737,"[874972, 866211, 962568, 871440, 1013641]"
1738,"[874972, 981760, 1085604, 965766, 1015296]"
1739,"[874972, 1096036, 5564931, 1106523, 1053690]"
1740,"[874972, 1082185, 862349, 1075368, 1029112]"
1741,"[874972, 1029743, 1082185, 981760, 951590]"
1742,"[874972, 993638, 9419525, 864335, 7443013]"
1743,"[874972, 940947, 1107553, 990797, 964520]"
1744,"[874972, 1029743, 981760, 1082185, 951590]"
1745,"[874972, 923746, 9911484, 871756, 1085333]"
1746,"[874972, 1029743, 981760, 1082185, 951590]"
1747,"[825343, 1054030, 1099089, 15741787, 826666]"
1748,"[874972, 1133018, 1096036, 947798, 916122]"
1749,"[874972, 951590, 962568, 1029743, 979707]"
1750,"[874972, 945662, 938300, 1082185, 981760]"
1751,"[874972, 1133018, 1065593, 5569230, 1053690]"
1752,"[874972, 844165, 1087102, 1106523, 1065593]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 6034857, 844179, 995242, 923746]"
1755,"[874972, 1082185, 8090521, 951590, 1065593]"
1756,"[874972, 1065593, 952972, 5569172, 1029743]"
1757,"[874972, 1029743, 1082185, 981760, 951590]"
1758,"[874972, 1126899, 908531, 5568378, 1135834]"
1759,"[874972, 1058997, 923746, 1082185, 1049735]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 1082185, 981760, 1133018, 854852]"
1762,"[10150194, 1070803, 5574377, 844165, 1016800]"
1763,"[874972, 957736, 1025650, 1106523, 1037840]"
1764,"[874972, 1058997, 1082185, 1075368, 5565925]"
1765,"[1139216, 1058997, 899624, 1082185, 908531]"
1766,"[874972, 8090537, 1112825, 1043590, 819978]"
1767,"[874972, 873627, 847982, 5568378, 1098910]"
1768,"[874972, 10457044, 900802, 1090676, 1003616]"
1769,"[12810464, 1082185, 6034857, 981760, 866211]"
1770,"[874972, 923746, 1081177, 1082185, 995242]"
1771,"[874972, 1029743, 1082185, 981760, 951590]"
1772,"[874972, 1029743, 1082185, 981760, 951590]"
1773,"[874972, 5569471, 903325, 916122, 834117]"
1774,"[15972074, 1082185, 981760, 1106523, 1004906]"
1775,"[874972, 908531, 981760, 1082185, 923746]"
1776,"[874972, 1029743, 981760, 1082185, 908531]"
1777,"[874972, 1082185, 1106523, 981760, 951590]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 909894, 910439, 862349, 1139023]"
1780,"[874972, 990797, 5569327, 1106523, 909714]"
1781,"[874972, 1082185, 1004906, 961554, 854852]"
1782,"[874972, 1029743, 1082185, 981760, 951590]"
1783,"[874972, 951590, 6034857, 1058997, 981760]"
1784,"[874972, 1082185, 961554, 1126899, 1042438]"
1785,"[874972, 1082185, 878996, 9521679, 1130777]"
1786,"[874972, 1029743, 1082185, 981760, 951590]"
1787,"[874972, 995242, 10457128, 1119051, 1114597]"
1788,"[874972, 866211, 979707, 995242, 823775]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 899624, 819978, 951590, 997309]"
1791,"[948670, 1082185, 899624, 995242, 1117514]"
1792,"[874972, 5569230, 15926844, 1075368, 890695]"
1793,"[974156, 859075, 840361, 1029743, 1003188]"
1794,"[874972, 893018, 1029252, 1106523, 990797]"
1795,"[874972, 1004906, 861445, 1082185, 862349]"
1796,"[849202, 5569230, 844179, 5568378, 987562]"
1797,"[874972, 1082185, 854852, 862349, 981760]"
1798,"[874972, 1070820, 962568, 1082185, 866211]"
1799,"[874972, 1029743, 1082185, 981760, 951590]"
1800,"[981677, 9420314, 962161, 1082185, 908531]"
1801,"[874972, 9884698, 8181555, 1085604, 1116635]"
1802,"[874972, 1003487, 13131271, 1101653, 885290]"
1803,"[939860, 5585510, 847982, 1022254, 1138292]"
1804,"[981677, 995242, 1004906, 1082185, 981760]"
1805,"[874972, 1029743, 1082185, 1106523, 995242]"
1806,"[874972, 990004, 1057377, 1029743, 839094]"
1807,"[874972, 962568, 1057260, 1058997, 923746]"
1808,"[874972, 949023, 7147145, 1095587, 9926758]"
1809,"[874972, 1082185, 6034857, 995242, 859075]"
1810,"[864893, 899624, 840361, 1029743, 845208]"
1811,"[874972, 1029743, 1082185, 1106523, 995242]"
1812,"[836445, 961554, 962568, 892573, 923208]"
1813,"[874972, 1029743, 1082185, 981760, 951590]"
1814,"[874972, 844179, 1081177, 845208, 8090509]"
1815,"[874972, 995242, 916122, 899624, 961554]"
1816,"[1129049, 1085333, 868548, 1070820, 13842088]"
1817,"[874972, 1053690, 1037863, 1082185, 1116635]"
1818,"[874972, 1029743, 8019716, 869622, 1029743]"
1819,"[874972, 1029743, 1082185, 981760, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 981760]"
1821,"[1075007, 1082185, 1093603, 1106523, 983584]"
1822,"[1038663, 859075, 844179, 978077, 895166]"
1823,"[13213240, 901062, 998119, 1082185, 1070820]"
1824,"[874972, 908531, 916122, 1106523, 5568378]"
1825,"[874972, 1029743, 1082185, 981760, 951590]"
1826,"[874972, 995242, 908531, 859075, 5592931]"
1827,"[874972, 1082185, 1106523, 981760, 951590]"
1828,"[874972, 1029743, 1082185, 981760, 951590]"
1829,"[874972, 1037863, 13876912, 1082185, 995242]"
1830,"[874972, 1029743, 1082185, 981760, 951590]"
1831,"[825343, 8090537, 6034857, 1082185, 1058997]"
1832,"[874972, 1082185, 1058997, 961554, 840361]"
1833,"[1069863, 1133018, 979707, 908531, 844179]"
1834,"[874972, 1082185, 995242, 981760, 951590]"
1835,"[874972, 1058997, 923746, 1082185, 1044259]"
1836,"[874972, 961554, 1024306, 1082185, 1058997]"
1837,"[874972, 995242, 979707, 854852, 13842088]"
1838,"[9524291, 859075, 909894, 833025, 993638]"
1839,"[874972, 988843, 10285185, 1106523, 1011141]"
1840,"[874972, 1029743, 1082185, 981760, 951590]"
1841,"[874972, 1082185, 9859112, 986912, 1037863]"
1842,"[874972, 1029743, 1082185, 981760, 951590]"
1843,"[917384, 1082185, 951590, 940947, 8090653]"
1844,"[874972, 9673969, 5570882, 1029743, 1082185]"
1845,"[874972, 983936, 878996, 1126899, 1082185]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 923746, 1133018, 908531, 951590]"
1848,"[874972, 5569471, 957736, 986912, 910473]"
1849,"[874972, 900586, 1046584, 995242, 980657]"
1850,"[956599, 1082185, 916122, 862349, 979707]"
1851,"[874972, 1029743, 1082185, 981760, 951590]"
1852,"[874972, 1029743, 1082185, 981760, 951590]"
1853,"[874972, 1102829, 959179, 1029743, 981760]"
1854,"[874972, 1082185, 1096036, 995242, 1068719]"
1855,"[874972, 1029743, 1082185, 981760, 951590]"
1856,"[874972, 1106523, 1096036, 1044078, 979707]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 829323, 8069230, 1058997, 1081177]"
1859,"[874972, 1029743, 1082185, 981760, 951590]"
1860,"[874972, 1029743, 1082185, 981760, 951590]"
1861,"[874972, 995242, 923746, 1004906, 866211]"
1862,"[874972, 1082185, 995242, 854852, 847207]"
1863,"[874972, 1029743, 1082185, 981760, 951590]"
1864,"[874972, 932179, 1075470, 965842, 12263788]"
1865,"[874972, 1082185, 907099, 862349, 986912]"
1866,"[874972, 1029743, 1082185, 981760, 951590]"
1867,"[12810464, 844179, 12810393, 1029743, 1082185]"
1868,"[1000753, 1133018, 1106301, 978077, 835243]"
1869,"[852015, 1058997, 6034857, 899624, 844179]"
1870,"[874972, 1029743, 1082185, 981760, 951590]"
1871,"[874972, 1082185, 13417954, 15831255, 826144]"
1872,"[874972, 1082185, 1058997, 1053690, 962568]"
1873,"[874972, 908531, 926905, 12810393, 962229]"
1874,"[874972, 1029743, 1082185, 981760, 951590]"
1875,"[874972, 1029743, 981760, 1082185, 951590]"
1876,"[874972, 995242, 1085604, 15926844, 980823]"
1877,"[874972, 960791, 1125278, 1029743, 1082185]"
1878,"[874972, 1029743, 1082185, 981760, 951590]"
1879,"[874972, 5569471, 9242345, 1082185, 981760]"
1880,"[1065017, 908531, 1133018, 5568378, 965766]"
1881,"[874972, 6979089, 859010, 1082185, 995242]"
1882,"[874972, 1029743, 5569230, 5568378, 962229]"
1883,"[874972, 1133018, 1004906, 8090521, 5568378]"
1884,"[1075007, 1029743, 1082185, 1106523, 995242]"
1885,"[874972, 1029743, 1082185, 1106523, 995242]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 866211, 878996, 904422, 1029743]"
1888,"[874972, 1029743, 1082185, 981760, 951590]"
1889,"[874972, 944836, 865456, 1132771, 878637]"
1890,"[874972, 1058997, 1081177, 1082185, 916122]"
1891,"[874972, 1022340, 1029743, 1082185, 1106523]"
1892,"[874972, 856252, 991592, 1021116, 6979089]"
1893,"[874972, 1029743, 1082185, 981760, 951590]"
1894,"[874972, 1082185, 1106523, 981760, 951590]"
1895,"[10198378, 1133018, 949965, 987562, 835618]"
1896,"[874972, 995242, 866211, 1082185, 923746]"
1897,"[874972, 1029743, 1082185, 981760, 951590]"
1898,"[874972, 1057260, 1104414, 970119, 1122547]"
1899,"[15972298, 1015280, 8359154, 1082185, 1029743]"
1900,"[874972, 1082185, 901062, 1070820, 1037332]"
1901,"[14106445, 1106523, 13841744, 1082185, 923746]"
1902,"[874972, 1029743, 1082185, 981760, 951590]"
1903,"[874972, 5569327, 1031831, 917033, 1101567]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 981760, 951590]"
1906,"[12262830, 1004906, 909894, 995242, 981760]"
1907,"[970747, 1029743, 1082185, 1075368, 923746]"
1908,"[874972, 1106523, 951590, 1082185, 981760]"
1909,"[874972, 6553737, 1029743, 1082185, 1106523]"
1910,"[874972, 1029743, 1082185, 981760, 951590]"
1911,"[874972, 1029743, 5568378, 1044078, 840361]"
1912,"[938138, 1082212, 902094, 5585510, 883186]"
1913,"[874972, 1029743, 1082185, 981760, 951590]"
1914,"[948670, 894439, 892573, 1029743, 1082185]"
1915,"[874972, 1029743, 1082185, 981760, 951590]"
1916,"[874972, 907128, 939965, 6979427, 13115501]"
1917,"[975085, 1133018, 1065593, 923746, 12263788]"
1918,"[874972, 995242, 1029743, 1082185, 1106523]"
1919,"[904129, 981760, 908531, 1133018, 961554]"
1920,"[874972, 979707, 976199, 862349, 854852]"
1921,"[874972, 1082185, 1106523, 981760, 951590]"
1922,"[874972, 862349, 1077410, 1082185, 1045586]"
1923,"[874972, 1082185, 1053690, 901062, 979707]"
1924,"[874972, 1082185, 995242, 983584, 866211]"
1925,"[874972, 1042942, 1029743, 1082185, 1106523]"
1926,"[874972, 923746, 901062, 6034857, 844179]"
1927,"[9835223, 1053690, 870547, 951590, 987562]"
1928,"[874972, 916993, 896369, 1082185, 908531]"
1929,"[874972, 8090537, 903325, 1106523, 951590]"
1930,"[874972, 5585510, 5569471, 971922, 1112238]"
1931,"[12262830, 12524323, 1015375, 1082185, 1089021]"
1932,"[874972, 853172, 852856, 1111722, 1029743]"
1933,"[874972, 1082185, 995242, 981760, 951590]"
1934,"[874972, 1029743, 1082185, 981760, 951590]"
1935,"[874972, 961554, 1027569, 1126899, 965766]"
1936,"[874972, 1065593, 1096036, 1029743, 844179]"
1937,"[874972, 1007269, 1019643, 862349, 1004906]"
1938,"[874972, 1029743, 1082185, 981760, 951590]"
1939,"[874972, 879755, 928932, 995242, 1044078]"
1940,"[874972, 1082185, 845208, 1037863, 1026118]"
1941,"[874972, 1044078, 910473, 1133018, 8090509]"
1942,"[1021324, 1133018, 845208, 5569230, 1110572]"
1943,"[874972, 8090521, 1092026, 1029743, 898601]"
1944,"[879734, 1098248, 9677886, 1029743, 1082185]"
1945,"[874972, 1029743, 1082185, 1106523, 995242]"
1946,"[10149640, 8090509, 1029624, 1082185, 923746]"
1947,"[10149640, 840361, 880427, 1126899, 1082185]"
1948,"[874972, 961554, 1119051, 824005, 1062002]"
1949,"[874972, 951590, 1043590, 1133018, 969866]"
1950,"[874972, 1133018, 1044078, 826695, 922907]"
1951,"[874972, 1029743, 1082185, 1106523, 995242]"
1952,"[1000753, 1029743, 899624, 834117, 1008814]"
1953,"[874972, 986912, 832678, 1081177, 1119051]"
1954,"[1129049, 899624, 866211, 1082185, 1044078]"
1955,"[874972, 1117514, 903325, 999714, 1055504]"
1956,"[5566800, 923746, 1044078, 970866, 834117]"
1957,"[874972, 995242, 908531, 1082185, 951590]"
1958,"[874972, 1029743, 1082185, 1106523, 995242]"
1959,"[874972, 1029743, 1082185, 1106523, 995242]"
1960,"[874972, 859075, 8090537, 862349, 1044078]"
1961,"[874972, 1029743, 947798, 1037840, 1065593]"
1962,"[874972, 995242, 844179, 833025, 13008334]"
1963,"[874972, 840361, 1006184, 862349, 859075]"
1964,"[874972, 1037863, 1012913, 984715, 999965]"
1965,"[874972, 1082185, 1044078, 1053690, 840361]"
1966,"[956599, 924014, 897954, 1082185, 1109014]"
1967,"[874972, 6034857, 1122358, 961554, 898847]"
1968,"[874972, 995242, 923746, 1082185, 7409970]"
1969,"[874972, 995242, 908531, 1044078, 1065593]"
1970,"[874972, 1053690, 7147145, 1029743, 1082185]"
1971,"[874972, 899624, 945805, 1034955, 12757140]"
1972,"[874972, 1106523, 981760, 1082185, 951590]"
1973,"[874972, 1082185, 1106523, 981760, 951590]"
1974,"[874972, 1029743, 1082185, 981760, 951590]"
1975,"[874972, 1127716, 1115576, 995242, 1092588]"
1976,"[874972, 1110572, 916122, 1133018, 1096036]"
1977,"[874972, 1029743, 1082185, 981760, 951590]"
1978,"[1000753, 840361, 6391134, 879506, 9420337]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1029743, 1082185, 981760, 951590]"
1981,"[12810389, 1029743, 1082185, 12810393, 1037332]"
1982,"[874972, 1029743, 1082185, 1106523, 995242]"
1983,"[874972, 5569230, 862010, 1038462, 7168057]"
1984,"[874972, 1029743, 1082185, 981760, 951590]"
1985,"[874972, 13115501, 871440, 842707, 12949855]"
1986,"[874972, 1029743, 1082185, 981760, 951590]"
1987,"[874972, 1058997, 844179, 947797, 15926775]"
1988,"[874972, 6034857, 840361, 1106523, 1082185]"
1989,"[970747, 1082185, 901062, 1003188, 1062002]"
1990,"[874972, 9832156, 1034686, 1029743, 1082185]"
1991,"[874972, 1029743, 1082185, 1106523, 995242]"
1992,"[874972, 950894, 1030981, 1029743, 1082185]"
1993,"[874972, 1044078, 1065593, 1133018, 9859112]"
1994,"[874972, 1070820, 988843, 909249, 1102067]"
1995,"[12812261, 6602697, 1046756, 1088147, 9677236]"
1996,"[926823, 1082185, 1058997, 981760, 1004906]"
1997,"[874972, 1082185, 1058997, 1110572, 1138189]"
1998,"[12262830, 5569230, 832678, 908531, 1133018]"
1999,"[874972, 13909964, 1109948, 995242, 911470]"
2000,"[874972, 1029743, 1082185, 1106523, 995242]"
2001,"[874972, 859075, 9677236, 1115175, 1062782]"
2002,"[874972, 1029743, 981760, 1082185, 951590]"
2003,"[874972, 1082185, 901062, 1058997, 5569471]"
2004,"[15972074, 899624, 854852, 995242, 5568378]"
2005,"[874972, 995242, 845208, 840361, 1029112]"
2006,"[10149640, 1029743, 962568, 1082185, 923746]"
